data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6714291,356,IND68403,68403,"20 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India); AJYCP: Asom Jatiyatabadi Yuva Chatra Parishad; Labour Group (India); Indian Gorkha Communal Group (India); Tai Ahom Ethnic Group (India)",6,,,0,60,"Southern Asia",India,Assam,Tinsukia,Tinsukia,Chandmari,27.505,95.3857,1,"South Asia Terrorism Portal; Telegraph",International-Other,"On 20 December, at least 2,000 people, including All Assam Gorkha Students' Union, Tinsukia Chamber of Commerce, Asom Jatiyatabadi Yuba Chhatra Parishad, Daily Bazaar Vyapari Sanstha, New Market Vyapari Sanstha, All Assam Bhojpuri Parishad, All Tai Ahom Students Union, All Moran Students Union, All Assam Muttock Students Union, Bhojpuri Sahitya Sabha, local residents and traders staged protest demonstration at Chandmari village in Tinsukia District (Assam) against Citizenship (Amendment) Act, 2019 (CAA). [size=at least 2,000]",0,1578514386,IND
6715827,356,IND68321,68321,"20 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Muslim Group (India)",6,,,0,60,"Southern Asia",India,Rajasthan,Sikar,Fatehpur,Fatehpur,27.9948,74.9562,1,"Times of India",National,"On 20 December, Muslims held a protest after their Friday prayers in Fatehpur (Sikar, Rajasthan) against the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1578514390,IND
6714549,356,IND68380,68380,"20 December 2019",2019,1,Riots,"Violent demonstration","Rioters (India)",,5,"Police Forces of India (2014-)",,1,15,"Southern Asia",India,"Uttar Pradesh",Rampur,Rampur,Rampur,28.8101,79.0269,1,"Chandigarh Tribune",National,"On Dec 20, violent demonstrations took place in Rampur (UP) over the Citizenship (Amendment) Act, 2019 (CAA). Police clashed with 400 to 500 rioters during the event. [size=400 to 500]",0,1578514387,IND
6715836,356,IND68322,68322,"20 December 2019",2019,1,Protests,"Protest with intervention","Protesters (India)","RJD: Rashtriya Janata Dal",6,"Police Forces of India (2014-) Government Railway Police",,1,16,"Southern Asia",India,Bihar,Gaya,Gaya,Gaya,24.7957,84.9996,1,"Times of India",National,"On 20 December, bandh supporters squatted on railway tracks and disrupted the movement of trains in Gaya (Gaya, Bihar) during the RJD-sponsored Bihar bandh against the Citizenship (Amendment) Act, 2019 (CAA). At least 150 band supporters were detained by railway police and released later. [size=at least 150]",0,1578514390,IND
6715069,356,IND68369,68369,"20 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,"Madhya Pradesh",Ujjain,Ujjain,Ujjain,23.1823,75.7764,1,"Hindustan Times",National,"On 20 December, citizens held a protest in Ujjain (Ujjain, Madhya Pradesh) against the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1578514388,IND
6715838,356,IND68324,68324,"20 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","JAP(L): Jan Adhikar Party Loktantrik; VIP: Vikassheel Insaan Party",6,,,0,60,"Southern Asia",India,Bihar,Vaishali,Hajipur,Hajipur,25.6861,85.2143,1,"Times of India",National,"On 20 December, JAP(L) and VIP staged road blockades and disrupted the movement of trains in Hajipur (Vaishali, Bihar) in protest against the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1578514390,IND
6715071,356,IND68374,68374,"20 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,"NCT of Delhi","East Delhi",,Delhi-Seelampur,28.6648,77.2726,1,"Hindustan Times",National,"On Dec 20, protests were held by over one lakh (100,000) locals against the Citizenship (Amendment) Act, 2019 (CAA) in Seelampur, Shastri Park and Jafrabad in Delhi. [size=over 100,000]",0,1578514388,IND
6714560,356,IND68391,68391,"20 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India); Muslim Group (India)",6,,,0,60,"Southern Asia",India,Punjab,Rupnagar,Rupnagar,Rupnagar,30.9641,76.5222,1,"Chandigarh Tribune",Subnational,"On Dec 20, protests were held by students and members of the Muslim community against the Citizenship (Amendment) Act, 2019 (CAA) in Ropar (Punjab). [size=no report]",0,1578514387,IND
6715072,356,IND68362,68362,"20 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,Maharashtra,Thane,Thane,Thane,19.197,72.9635,1,"Hindustan Times",National,"On 20 December, residents held a protest in Rabodi locality of Thane (Thane, Maharashtra) against the Citizenship (Amendment) Act, 2019 (CAA) and National Register of Citizens (NRC). [size=no report]",0,1578514388,IND
6715842,356,IND68329,68329,"20 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,Maharashtra,Thane,Kalyan,Kalyan,19.2437,73.1355,1,"Times of India",National,"On 20 December, hundreds of residents of different social and political organizations held a protest in Kalyan (Thane, Maharashtra) against the Citizenship (Amendment) Act, 2019 (CAA) and National Register of Citizens (NRC). [size=hundreds]",0,1578514390,IND
6715095,356,IND68339,68339,"20 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,Maharashtra,"Mumbai Suburban",Kurla,Kurla,19.0708,72.8772,1,"Hindustan Times",National,"On 20 December, residents held a protest in Kurla (Mumbai Suburban, Maharashtra) against the Citizenship (Amendment) Act, 2019 (CAA) and National Register of Citizens (NRC). [size=no report]",0,1578514388,IND
6715865,356,IND68309,68309,"20 December 2019",2019,1,Riots,"Violent demonstration","Rioters (India)",,5,"Police Forces of India (2014-)",,1,15,"Southern Asia",India,Maharashtra,Beed,Beed,Beed,18.9892,75.7563,1,"Times of India",National,"On 20 December, about 2000 citizens took out a march in Beed (Beed, Maharashtra) against the Citizenship (Amendment) Act, 2019 (CAA) and pelted stones at two state transport buses. Police used tear gas and force to control the situation. [size=about 2000]",0,1578514390,IND
6715100,356,IND68326,68326,"20 December 2019",2019,1,Riots,"Violent demonstration","Rioters (India)",,5,"Police Forces of India (2014-)",,1,15,"Southern Asia",India,"Madhya Pradesh",Jabalpur,Jabalpur,Jabalpur,23.1669,79.95,1,"Hindustan Times",National,"On 20 December, citizens pelted stones at police during a demonstration in Jabalpur (Jabalpur, Madhya Pradesh) against the Citizenship (Amendment) Act, 2019 (CAA). At least six personnel were injured. [size=no report]",0,1578514388,IND
6714589,356,IND68377,68377,"20 December 2019",2019,1,Riots,"Violent demonstration","Rioters (India)",,5,"Police Forces of India (2014-)",,1,15,"Southern Asia",India,"Uttar Pradesh",Meerut,Meerut,Meerut,28.98,77.7063,1,"Chandigarh Tribune",National,"On Dec 20, violent demonstrations took place in Meerut (UP) over the Citizenship (Amendment) Act, 2019 (CAA). Police clashed with rioters who were torching buses and pelting stones. 5 people were killed, many including 35 policeman injured. 102 arrested. [size=at least 102]",5,1578514387,IND
6715869,356,IND68355,68355,"20 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","JAP(L): Jan Adhikar Party Loktantrik; VIP: Vikassheel Insaan Party",6,,,0,60,"Southern Asia",India,Bihar,Patna,Patna,Patna,25.5941,85.1356,1,"Times of India",National,"On 20 December, JAP(L) and VIP staged road blockades and disrupted the movement of trains in Patna (Patna, Bihar) in protest against the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1578514390,IND
6715870,356,IND68315,68315,"20 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,"Tamil Nadu",Chennai,Chennai,Chennai,13.0878,80.2784,1,"Times of India",National,"On Dec 20, hundreds of protesters held protests in various parts of Chennai against the Citizenship (Amendment) Act, 2019 (CAA). [size=hundreds]",0,1578514390,IND
6715106,356,IND68343,68343,"20 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Muslim Group (India)",6,,,0,60,"Southern Asia",India,Maharashtra,"Mumbai City","Mumbai City",Mumbai,19.0728,72.8826,1,"Hindustan Times",National,"On 20 December, thousands of Muslims held a protest after their Friday prayer in Mumbai (Mumbai City, Maharashtra) against the Citizenship (Amendment) Act, 2019 (CAA). [size=thousands]",0,1578514388,IND
6714598,356,IND68378,68378,"20 December 2019",2019,1,Riots,"Violent demonstration","Rioters (India)",,5,"Police Forces of India (2014-)",,1,15,"Southern Asia",India,"Uttar Pradesh","Kanpur Nagar",Kanpur,Kanpur,26.4652,80.3497,1,"Chandigarh Tribune",National,"On Dec 20, violent demonstrations took place in Kanpur (UP) over the Citizenship (Amendment) Act, 2019 (CAA). Police clashed with rioters during the event. 3 people killed, many injured. [size=at least 3]",3,1578514387,IND
6714599,356,IND68390,68390,"20 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Muslim Group (India)",6,,,0,60,"Southern Asia",India,Punjab,Jalandhar,Jalandhar,Jalandhar,31.3255,75.5791,1,"Chandigarh Tribune",Subnational,"On Dec 20, protests were held by scores of members of the Muslim community over the Citizenship (Amendment) Act, 2019 (CAA) in Jalandhar (Punjab). [size=scores]",0,1578514387,IND
6715880,356,IND68335,68335,"20 December 2019",2019,1,Protests,"Protest with intervention","Protesters (India)",,6,"Police Forces of India (2014-)",,1,16,"Southern Asia",India,Kerala,Ernakulam,Kochi,Kochi,9.9398,76.2602,1,"Times of India",National,"On Dec 20, police arrested 10 protesters responsible for blocking a state bus as a part of their protest against the Citizenship (Amendment) Act, 2019 (CAA) in Kalamassery locality of Kochi city (Ernakulam district). [size=10]",0,1578514390,IND
6715884,356,IND68371,68371,"20 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,"Tamil Nadu",Vellore,Vaniyambadi,Vaniyambadi,12.6816,78.6201,1,"Times of India",National,"On Dec 20, people protested against the Citizenship (Amendment) Act, 2019 (CAA) in Vaniyambadi town, Tirupattur district. [size=no report]",0,1578514390,IND
6714610,356,IND68388,68388,"20 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Muslim Group (India)",6,,,0,60,"Southern Asia",India,Punjab,"Fatehgarh Sahib","Fatehgarh Sahib","Fatehgarh Sahib",30.6276,76.3847,1,"Chandigarh Tribune",Subnational,"On Dec 20, protests were held by hundreds of members of the Muslim community over the Citizenship (Amendment) Act, 2019 (CAA) in Fatehgarh Sahib (Punjab). [size=hundreds]",0,1578514387,IND
6715895,356,IND68342,68342,"20 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","RJD: Rashtriya Janata Dal",6,,,0,60,"Southern Asia",India,Bihar,"Purba Champaran",Motihari,Motihari,26.6474,84.9102,1,"Times of India",National,"On 20 December, bandh supporters took out a protest march in Motihari (Purba Champaran, Bihar) during the RJD-sponsored Bihar bandh against the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1578514390,IND
6715898,356,IND68375,68375,"20 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,"NCT of Delhi","South Delhi",,Delhi-Okhla,28.5601,77.2919,1,"Times of India",National,"On Dec 20, protests were held for the fifth day by students and allies near Jamia Milia University, Delhi over the Citizenship (Amendment) Act, 2019 (CAA) and police brutality against students. [size=no report]",0,1578514390,IND
6714363,356,IND68393,68393,"20 December 2019",2019,1,Riots,"Violent demonstration","Rioters (India)","Muslim Group (India)",5,"Police Forces of India (2014-)",,1,15,"Southern Asia",India,"Uttar Pradesh",Ghaziabad,Hapur,Muradnagar,28.7733,77.5069,1,"Amar Ujala",Subnational,"On Dec 20, violent demonstrations took place in Muradnagar (UP) over the Citizenship (Amendment) Act, 2019 (CAA). Police clashed with rioters from the muslim community during the event. 22 including a SP leader arrested. Many including 7 policemen injured. [size=at least 22]",0,1578514386,IND
6715900,356,IND68346,68346,"20 December 2019",2019,1,Riots,"Violent demonstration","Rioters (India)",,5,,,0,50,"Southern Asia",India,Maharashtra,Nanded,Nanded,Nanded,19.1602,77.3149,1,"Times of India",National,"On 20 December, citizens took out a march in Nanded (Beed, Maharashtra) against the Citizenship (Amendment) Act, 2019 (CAA) and pelted stones at a transport bus. [size=no report]",0,1578514390,IND
6714622,356,IND68379,68379,"20 December 2019",2019,1,Riots,"Violent demonstration","Rioters (India)",,5,"Police Forces of India (2014-)",,1,15,"Southern Asia",India,"Uttar Pradesh",Bijnor,Bijnor,Bijnor,29.373,78.1363,1,"Chandigarh Tribune",National,"On Dec 20, violent demonstrations took place in Bijnor (UP) over the Citizenship (Amendment) Act, 2019 (CAA). Police clashed with rioters during the event. 2 people killed, many injured. [size=many]",2,1578514387,IND
6715902,356,IND68347,68347,"20 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","ABVP: Akhil Bharatiya Vidyarthi Parishad; Students (India)",6,,,0,60,"Southern Asia",India,Maharashtra,Nashik,Nashik,Nashik,19.9972,73.7909,1,"Times of India",National,"On 20 December, a group of citizens, organized by Akhil Bharatiya Vidyarthi Parishad, held a protest in Nashik (Nashik, Maharashtra) in support of the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1578514390,IND
6715136,356,IND68217,68217,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,Bihar,Darbhanga,Darbhanga,Laheriasarai,26.1193,85.9049,2,"Hindustan Times",National,"On 19 December, residents held a dharna on the tracks near Laheriasarai station (Darbhanga, Bihar) in protest against the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1578514388,IND
6715648,356,IND68207,68207,"19 December 2019",2019,1,Protests,"Protest with intervention","Protesters (India)","TJS: Telangana Jana Samithi; Students (India); CPI(M): Communist Party of India (Marxist); CPI: Communist Party of India",6,"Police Forces of India (2014-)",,1,16,"Southern Asia",India,Telangana,Hyderabad,Hyderabad,Hyderabad,17.384,78.4563,1,"The Hindu",National,"On December 19, Telangana Jana Samiti (TJS), leaders of Left parties including CPI and CPI(M), students and youth organisations tried to take out a rally in Hyderabad city (Hyderabad, Telangana), against the Citizenship (Amendment) Act, 2019 (CAA) and the National Register of Citizens (NRC). They were stopped by police and arrested. [size=no report]",0,1578514389,IND
6714369,356,IND68266,68266,"19 December 2019",2019,1,Riots,"Violent demonstration","Rioters (India)",,5,"Police Forces of India (2014-)",,1,15,"Southern Asia",India,"Uttar Pradesh",Sambhal,Sambhal,Sambhal,28.5849,78.5695,1,"Amar Ujala",Subnational,"On Dec 19, large numbers of people participated in violent demonstrations in Sambhal (UP) over the Citizenship (Amendment) Act, 2019 (CAA) and 2 buses were set on fire. Aerial firing took place as police intervened and around 4 people were injured. [size=large numbers]",0,1578514386,IND
6715137,356,IND68195,68195,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,Jharkhand,Latehar,Chandwa,Chandwa,23.6756,84.7401,1,"Hindustan Times",National,"On 19 December, a large number of citizens staged a protest in Chandwa (Latehar, Jharkhand) against the Citizenship (Amendment) Act, 2019 (CAA) and National Register of Citizens (NRC). [size=large]",0,1578514388,IND
6714370,356,IND68269,68269,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","CPI(M): Communist Party of India (Marxist)",6,,,0,60,"Southern Asia",India,Uttarakhand,Nainital,Haldwani,Haldwani,29.2225,79.5286,1,"Amar Ujala",National,"On Dec 19, a one day sit-in was held by members of CPI (M) over the Citizenship (Amendment) Act, 2019 (CAA) in Haldwani (Uttarakhand). [size=no report]",0,1578514386,IND
6715138,356,IND68236,68236,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India); ABVP: Akhil Bharatiya Vidyarthi Parishad",6,,,0,60,"Southern Asia",India,Maharashtra,Pune,Pune,Pune,18.5195,73.8553,1,"Hindustan Times",National,"On 19 December, at least 500 students, organized by Akhil Bharatiya Vidyarthi Parishad (ABVP) held a protest in the Savitribai Phule Pune University (SPPU) campus (Pune, Maharashtra) against the Citizenship (Amendment) Act, 2019 (CAA) and the National Register of Citizens (NRC). At least 200 Assamese also organized a protest on Jungli Maharaj road for the same reason. [size=at least 700]",0,1578514388,IND
6715140,356,IND68231,68231,"19 December 2019",2019,1,Riots,"Violent demonstration","Rioters (India)","JAP: Jan Adhikar Party",5,,,0,50,"Southern Asia",India,Bihar,Patna,Patna,Patna,25.5941,85.1356,1,"Hindustan Times",National,"On 19 December, members of Jan Adhikar Party (JAP) blocked the Dak Bungalow crossing in Patna (Patna, Bihar) by burning tires, discontent with the Citizenship (Amendment) Act, 2019 (CAA), National Register for Citizens (NRC), and rise in the incidents of crime against women in the state. [size=no report]",0,1578514388,IND
6715141,356,IND68190,68190,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,Bihar,Bhagalpur,Bhagalpur,Bhagalpur,25.2427,86.9856,2,"Hindustan Times",National,"On 19 December, residents held a protest in Bhagalpur district (Bihar) against the Citizenship (Amendment) Act, 2019 (CAA), leading to disruptions in the rail and road traffic. [size=no report]",0,1578514388,IND
6714376,356,IND68260,68260,"19 December 2019",2019,1,Protests,"Protest with intervention","Protesters (India)","SP: Samajwadi Party",6,"Police Forces of India (2014-)",,1,16,"Southern Asia",India,"Uttar Pradesh",Allahabad,Allahabad,Allahabad,25.4447,81.8432,1,"Amar Ujala",Subnational,"On Dec 19, police intervened in protests held by SP over the Citizenship (Amendment) Act, 2019 (CAA) in Allahabad (UP). [size=no report]",0,1578514386,IND
6715146,356,IND68232,68232,"19 December 2019",2019,1,Protests,"Protest with intervention","Protesters (India)","AISF: All India Students Federation; AISA: All India Students Association; Students (India)",6,"Police Forces of India (2014-) Railway Protection Force",,1,16,"Southern Asia",India,Bihar,Patna,Patna,Patna,25.5941,85.1356,1,"Hindustan Times",National,"On 19 December, AISF (All India Students Federation) and the AISA (All India Students Association) stormed the Rajendra Nagar Terminal and squatted on the tracks disrupting the movement of trains in Patna (Patna Bihar) in protest against the Citizenship (Amendment) Act, 2019 (CAA), before they were dispersed by Railway Protection Force. [size=no report]",0,1578514388,IND
6715659,356,IND68202,68202,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,"Tamil Nadu",Erode,Erode,Erode,11.3428,77.7274,1,"The Hindu",National,"On December 19, members of various democratic organisations staged a demonstration at Veerappanchatiram area in Erode city (Erode, TN), against the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1578514389,IND
6715662,356,IND68219,68219,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","DYFI: Democratic Youth Federation of India; Students (India); SDPI: Social Democratic Party of India; Lawyers (India)",6,,,0,60,"Southern Asia",India,"Tamil Nadu",Madurai,Madurai,Madurai,9.9174,78.1196,1,"The Hindu",National,"On December 19, Social Democratic Party of India, Democratic Youth Federation of India and lawyers held a protest in Madurai city (Madurai, TN), against the Citizenship (Amendment) Act, 2019 (CAA) and National Register of Citizens. [size=no report]",0,1578514389,IND
6715666,356,IND68196,68196,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India); SFI: Students Federation of India; Muslim Group (India); Lawyers (India)",6,,,0,60,"Southern Asia",India,"Tamil Nadu",Chennai,Chennai,Chennai,13.0878,80.2784,1,"The Hindu",National,"On December 19, student activists led by SFI, Muslim out fits, lawyers and civil society groups gathered at Valluvar Kottam in Chennai city (Chennai, TN) and protested against the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1578514389,IND
6714389,356,IND68261,68261,"19 December 2019",2019,1,Protests,"Protest with intervention","Protesters (India)","SP: Samajwadi Party",6,"Police Forces of India (2014-)",,1,16,"Southern Asia",India,"Uttar Pradesh",Bijnor,Najibabad,Jalalabad,29.5966,78.3176,1,"Amar Ujala",Subnational,"On Dec 19, protests were held by members of SP over the Citizenship (Amendment) Act, 2019 (CAA) in Jalalabad town near Bjinor (UP). Police arrested protesters. [size=no report]",0,1578514386,IND
6715162,356,IND68204,68204,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,Karnataka,Kalaburagi,Gulbarga,Gulbarga,17.3358,76.8375,1,"Indian Express",National,"On December 19, protests were held in Gulbarga city (Kalaburagi, Karnataka), against the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1578514388,IND
6715163,356,IND68249,68249,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,Karnataka,Udupi,Udupi,Udupi,13.3346,74.7461,1,"Indian Express",National,"On December 19, protests were held in Udupi city (Udupi, Karnataka), against the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1578514388,IND
6715166,356,IND68245,68245,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,Karnataka,"Uttara Kannada",Sirsi,Sirsi,14.6207,74.8355,1,"Indian Express",National,"On December 19, protests were held in Sirsi city (Uttara Kannada, Karnataka), against the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1578514388,IND
6715423,356,IND68300,68300,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","CPI: Communist Party of India; Labour Group (India)",6,,,0,60,"Southern Asia",India,Assam,Lakhimpur,"North Lakhimpur","North Lakhimpur",27.2351,94.1035,1,"Sentinel (India)",Subnational,"On 19 December, members of Lakhimpur District Council of Communist Party of India (CPI) including Chah Majdoor Sangha took out a mass protest rally in North Lakhimpur town (Lakhimpur district, Assam) demanding the scrapping of the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1578514389,IND
6715681,356,IND68182,68182,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Lawyers (India)",6,,,0,60,"Southern Asia",India,"Andhra Pradesh",Guntur,Amaravati,Amaravati,16.5752,80.358,1,"The Hindu",National,"On December 19, lawyers and activists of various human rights organisations staged a demonstration outside the court at Nelapadu area in Amaravati city (Guntur, AP), against the Citizenship (Amendment) Act, 2019 (CAA) and National Register of Citizens (NRC). [size=no report]",0,1578514389,IND
6715683,356,IND68199,68199,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,"Tamil Nadu",Coimbatore,Coimbatore,Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On December 19, about 90 college students of Government Law College and Bishop Appasamy College held a protest in Coimbatore city (Coimbatore, TN), against the Citizenship (Amendment) Act, 2019 (CAA). [size=about 90]",0,1578514389,IND
6715173,356,IND68198,68198,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","DYFI: Democratic Youth Federation of India; Students (India)",6,,,0,60,"Southern Asia",India,Kerala,Kollam,Kollam,Chinnakada,8.887,76.591,1,"Indian Express",National,"On December 19, DYFI took out a protest march and blocked roads in Chinnakada city (Kollam, Kerala), against the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1578514388,IND
6714407,356,IND68262,68262,"19 December 2019",2019,1,Protests,"Protest with intervention","Protesters (India)","SP: Samajwadi Party",6,"Police Forces of India (2014-)",,1,16,"Southern Asia",India,"Uttar Pradesh",Muzaffarnagar,Muzaffarnagar,Muzaffarnagar,29.4709,77.7033,1,"Amar Ujala",Subnational,"On Dec 19, protests were held by members of SP over the Citizenship (Amendment) Act, 2019 (CAA) in Muzaffarnagar (UP). Police intervened and stopped the protest. [size=no report]",0,1578514386,IND
6714408,356,IND68263,68263,"19 December 2019",2019,1,Protests,"Protest with intervention","Protesters (India)","SP: Samajwadi Party",6,"Police Forces of India (2014-)",,1,16,"Southern Asia",India,"Uttar Pradesh",Bijnor,Bijnor,Bijnor,29.373,78.1363,1,"Amar Ujala",Subnational,"On Dec 19, protests were held by members of SP over the Citizenship (Amendment) Act, 2019 (CAA) in Bijnor (UP). Police intervened and stopped the protest. [size=no report]",0,1578514386,IND
6715689,356,IND68216,68216,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,"Andhra Pradesh",Kurnool,Kurnool,Kurnool,15.8276,78.0338,1,"The Hindu",National,"On December 19, students held a protest in Kurnool city (Kurnool, AP), against the Citizenship (Amendment) Act, 2019 (CAA) and National Register of Citizens (NRC). [size=no report]",0,1578514389,IND
6715691,356,IND68247,68247,"19 December 2019",2019,1,Protests,"Protest with intervention","Protesters (India)","SFI: Students Federation of India; Students (India)",6,"Police Forces of India (2014-)",,1,16,"Southern Asia",India,"Tamil Nadu",Tiruchirappalli,Tiruchirappalli,Tiruchirappalli,10.8155,78.6965,1,"The Hindu",National,"On December 19, 36 SFI members were detained outside the railway station by police in Tiruchi city (Tiruchirappalli, TN), as they were protesting, against the Citizenship (Amendment) Act, 2019 (CAA) and National Register of Citizens. [size=36]",0,1578514389,IND
6715180,356,IND68187,68187,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,Karnataka,Bellari,Bellari,Bellari,15.1421,76.9239,1,"Indian Express",National,"On December 19, protests were held in Bellari city (Bellari, Karnataka), against the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1578514388,IND
6715181,356,IND68252,68252,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,Karnataka,"Bengaluru Rural",Devanhalli,Vijayapura,13.295,77.8022,1,"Indian Express",National,"On December 19, protests were held in Vijayapura city (Bengaluru Rural, Karnataka), against the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1578514388,IND
6715697,356,IND68253,68253,"19 December 2019",2019,1,Riots,"Mob violence","Rioters (India)","Shiv Sena",5,"Rioters (India)","BJP: Bharatiya Janata Party",5,55,"Southern Asia",India,Maharashtra,Jalgaon,Jalgaon,Jalgaon,21.0029,75.566,1,"The Hindu",National,"On 19 December, BJP and Shiv Sena workers clashed in Jalgaon Municipal Corporation (Jalgaon, Maharashtra) after BJP attempted to pass a resolution that welcomes the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1578514389,IND
6715954,356,IND68213,68213,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","RJD: Rashtriya Janata Dal",6,,,0,60,"Southern Asia",India,Bihar,Madhubani,Khajauli,Khajauli,26.4844,86.1602,1,"Times of India",National,"On 19 December, bandh supporters squatted on rail tracks and stopped two trains in Khajauli (Madhubani, Bihar) during the RJD-sponsored Bihar bandh against the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1578514390,IND
6714419,356,IND68264,68264,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","SP: Samajwadi Party",6,,,0,60,"Southern Asia",India,"Uttar Pradesh",Shamali,Shamli,Shamli,29.4497,77.3095,1,"Amar Ujala",Subnational,"On Dec 19, protests were held through a sit in by members of SP over the Citizenship (Amendment) Act, 2019 (CAA) in Shamli (UP). Police deployed in the area. [size=no report]",0,1578514387,IND
6715443,356,IND68301,68301,"19 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,Assam,Dhemaji,Dhemaji,Dhemaji,27.4816,94.5586,1,"Sentinel (India)",Subnational,"On 19 December, over one lakh (100,000) people demonstrated in Dhemaji town (Assam) demanding the scrapping of the Citizenship (Amendment) Act, 2019 (CAA). [size=over 100,000]",0,1578514389,IND
